time,dir,packet,len
39.352121000,rx,f018000300010000000100014d0900000000000000000000001a0076,28
39.427533000,tx,f017000500010000000100004d0100000000000000000000000156,27
39.512156000,rx,f016000500010000000100004d01000000000000000000000055,26
39.585442000,tx,f018000500010000000100004d0400000000000000000000000e0066,28
39.608219000,rx,f016000500010000000100004d04000000000000000000000058,26
39.709192000,tx,f016000300010000000100004d00000100000000000000000053,26
39.720349000,rx,f01b000300010000000100004d00000100000000000000000003050b0e0074,31
39.791230000,tx,f016000300010000000100014d000001000e0000000b0000006d,26
39.816291000,rx,f048000300010000000100014d000001000e0000000b0000003e0001002a003a000d000d00020007000000000000000000000000000000000000000000000000000000000000000000000033,76
39.898304000,tx,f016000300010000000100014d05000000000000000000000058,26
39.912347000,rx,f018000300010000000100014d0500000000000000000000000d0065,28
40.043192000,tx,f016000300010000000100014d04000000000000000000000057,26
40.056397000,rx,f018000300010000000100014d0400000000000000000000003a0091,28
40.147878000,tx,f016000300010000000100014d03000000000000000000000056,26
40.168422000,rx,f018000300010000000100014d0300000000000000000000002a0080,28
40.234146000,tx,f016000300010000000100014d06000000000000000000000059,26
40.264467000,rx,f018000300010000000100014d0600000000000000000000000d0066,28
40.333613000,tx,f016000300010000000100014d0700000000000000000000005a,26
40.344497000,rx,f018000300010000000100014d07000000000000000000000002005c,28
40.404467000,tx,f016000300010000000100014d0800000000000000000000005b,26
40.424522000,rx,f018000300010000000100014d080000000000000000000000070062,28
40.484926000,tx,f016000300010000000100014d0900000000000000000000005c,26
40.504547000,rx,f018000300010000000100014d09000000000000000000000000005c,28
40.603319000,tx,f017000500010000000100004d0100000000000000000000000156,27
40.632616000,rx,f016000500010000000100004d01000000000000000000000055,26
40.691577000,tx,f018000500010000000100004d0400000000000000000000000f0067,28
40.712647000,rx,f016000500010000000100004d04000000000000000000000058,26
40.802724000,tx,f016000300010000000100004d00000100000000000000000053,26
40.824675000,rx,f01b000300010000000100004d00000100000000000000000003050b0f0075,31
40.912445000,tx,f016000300010000000100014d000001000f0000000b0000006e,26
40.936740000,rx,f048000300010000000100014d000001000f0000000b0000000c0101000400310014000a000200170000000000000000000000000000000000000000000000000000000000000000000000e8,76
41.053898000,tx,f016000300010000000100014d05000000000000000000000058,26
41.064747000,rx,f018000300010000000100014d05000000000000000000000014006c,28
41.131991000,tx,f016000300010000000100014d04000000000000000000000057,26
41.160796000,rx,f018000300010000000100014d040000000000000000000000310088,28
41.217862000,tx,f016000300010000000100014d03000000000000000000000056,26
41.224824000,rx,f018000300010000000100014d03000000000000000000000004005a,28
41.291737000,tx,f016000300010000000100014d06000000000000000000000059,26
41.304848000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
41.365872000,tx,f016000300010000000100014d0700000000000000000000005a,26
41.384872000,rx,f018000300010000000100014d07000000000000000000000002005c,28
41.448758000,tx,f016000300010000000100014d0800000000000000000000005b,26
41.480902000,rx,f018000300010000000100014d080000000000000000000000170072,28
41.548005000,tx,f016000300010000000100014d0900000000000000000000005c,26
41.560948000,rx,f018000300010000000100014d09000000000000000000000000005c,28
41.615247000,tx,f017000500010000000100004d0100000000000000000000000156,27
41.640996000,rx,f016000500010000000100004d01000000000000000000000055,26
41.702550000,tx,f018000500010000000100004d040000000000000000000000100068,28
41.720998000,rx,f016000500010000000100004d04000000000000000000000058,26
41.835729000,tx,f016000300010000000100004d00000100000000000000000053,26
41.865050000,rx,f01b000300010000000100004d00000100000000000000000003050b100076,31
41.969155000,tx,f016000300010000000100014d00000100100000000b0000006f,26
41.993118000,rx,f048000300010000000100014d00000100100000000b0000003e0001000300310014000a00020006000000000000000000000000000000000000000000000000000000000000000000000008,76
42.104433000,tx,f016000300010000000100014d05000000000000000000000058,26
42.121175000,rx,f018000300010000000100014d05000000000000000000000014006c,28
42.192108000,tx,f016000300010000000100014d04000000000000000000000057,26
42.201323000,rx,f018000300010000000100014d040000000000000000000000310088,28
42.270826000,tx,f016000300010000000100014d03000000000000000000000056,26
42.281221000,rx,f018000300010000000100014d030000000000000000000000030059,28
42.340215000,tx,f016000300010000000100014d06000000000000000000000059,26
42.361248000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
42.422554000,tx,f016000300010000000100014d0700000000000000000000005a,26
42.441272000,rx,f018000300010000000100014d07000000000000000000000002005c,28
42.526899000,tx,f016000300010000000100014d0800000000000000000000005b,26
42.537322000,rx,f018000300010000000100014d080000000000000000000000060061,28
42.588552000,tx,f016000300010000000100014d0900000000000000000000005c,26
42.601347000,rx,f018000300010000000100014d09000000000000000000000000005c,28
42.797261000,tx,f017000500010000000100004d0100000000000000000000000156,27
42.809428000,rx,f016000500010000000100004d01000000000000000000000055,26
42.933244000,tx,f018000500010000000100004d040000000000000000000000110069,28
42.953472000,rx,f016000500010000000100004d04000000000000000000000058,26
43.053367000,tx,f016000300010000000100004d00000100000000000000000053,26
43.065523000,rx,f01b000300010000000100004d00000100000000000000000003050b110077,31
43.146461000,tx,f016000300010000000100014d00000100110000000b00000070,26
43.172537000,rx,f048000300010000000100014d00000100110000000b0000000c0101003800300014000a0002001500000000000000000000000000000000000000000000000000000000000000000000001b,76
43.271006000,tx,f016000300010000000100014d05000000000000000000000058,26
43.300626000,rx,f018000300010000000100014d05000000000000000000000014006c,28
43.369336000,tx,f016000300010000000100014d04000000000000000000000057,26
43.380647000,rx,f018000300010000000100014d040000000000000000000000300087,28
43.451552000,tx,f016000300010000000100014d03000000000000000000000056,26
43.476646000,rx,f018000300010000000100014d03000000000000000000000038008e,28
43.536166000,tx,f016000300010000000100014d06000000000000000000000059,26
43.556697000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
43.609393000,tx,f016000300010000000100014d0700000000000000000000005a,26
43.620723000,rx,f018000300010000000100014d07000000000000000000000002005c,28
43.675740000,tx,f016000300010000000100014d0800000000000000000000005b,26
43.684747000,rx,f018000300010000000100014d080000000000000000000000150070,28
43.733441000,tx,f016000300010000000100014d0900000000000000000000005c,26
43.748773000,rx,f018000300010000000100014d09000000000000000000000000005c,28
43.797404000,tx,f017000500010000000100004d0100000000000000000000000156,27
43.812795000,rx,f016000500010000000100004d01000000000000000000000055,26
43.866106000,tx,f018000500010000000100004d04000000000000000000000012006a,28
43.908822000,rx,f016000500010000000100004d04000000000000000000000058,26
43.962186000,tx,f016000300010000000100004d00000100000000000000000053,26
43.988848000,rx,f01b000300010000000100004d00000100000000000000000003050b120078,31
44.076103000,tx,f016000300010000000100014d00000100120000000b00000071,26
44.104887000,rx,f048000300010000000100014d00000100120000000b0000003e0001003500300014000a0002000500000000000000000000000000000000000000000000000000000000000000000000003a,76
44.228498000,tx,f016000300010000000100014d05000000000000000000000058,26
44.248948000,rx,f018000300010000000100014d05000000000000000000000014006c,28
44.361856000,tx,f016000300010000000100014d04000000000000000000000057,26
44.376997000,rx,f018000300010000000100014d040000000000000000000000300087,28
44.485887000,tx,f016000300010000000100014d03000000000000000000000056,26
44.505049000,rx,f018000300010000000100014d03000000000000000000000035008b,28
44.590401000,tx,f016000300010000000100014d06000000000000000000000059,26
44.601121000,rx,f018000300010000000100014d0600000000000000000000000a0063,28
44.676616000,tx,f016000300010000000100014d0700000000000000000000005a,26
44.697124000,rx,f018000300010000000100014d07000000000000000000000002005c,28
44.777825000,tx,f016000300010000000100014d0800000000000000000000005b,26
44.793147000,rx,f018000300010000000100014d080000000000000000000000050060,28
44.865453000,tx,f016000300010000000100014d0900000000000000000000005c,26
44.889209000,rx,f018000300010000000100014d09000000000000000000000000005c,28
